order_id;cluster;filial;origem_registo;dist_km;peso_kg;valor_mercadoria;n_itens;lead_dias;valor_frete;atraso_honesto;qa_flags_total;pc1;pc2
c6c31b3822788ef03a9e4a3433024b34;0;PR;11-100;889.1260641405427;0.117;31.5;1.0;20.995;16.79;False;0;-0.5018;1.7566
2c1ebc9152c8f7fc85ac1bb07017becd;1;SP;101-1000;2147.7836069580485;4.35;129.9;1.0;37.259;57.16;True;0;2.5365;1.6833
382f41b6bf5fb267fa9edeb99c171918;0;SP;101-1000;410.60021595893465;0.226;19.49;1.0;5.194;15.1;False;0;-1.6532;0.6512
16da87fa74546020a5f0a6827959e160;3;SP;11-100;368.43159789260346;2.275;248.97;3.0;19.021;44.01;True;1;1.8975;-1.3254
9130f021ebec02fff9a8bf9e04e8101a;4;SP;11-100;96.98433552818618;1.8;44.49;1.0;2.481;7.78;False;0;-1.0751;-0.8602
4a7e501d52646aa17370e1fab300be67;1;SP;>1000;2295.2017277752543;0.25;89.99;1.0;34.716;27.17;True;0;1.1318;2.4711
9d10088c30388865cc0ea9b722e5d775;0;SP;101-1000;201.59017859070687;1.55;32.0;1.0;9.895;13.37;False;0;-0.8098;0.0561
f01824599adb64474a6ce441c7b4b0a7;0;PR;101-1000;532.5863594938293;0.15;72.0;1.0;11.393;13.62;False;0;-0.53;0.633
516e41e6db63f2092954e07f51890e9e;1;SP;101-1000;484.48146544813045;1.4;119.9;1.0;37.746;18.09;True;0;1.4642;1.5504
4e0e014841788909971877b03ce929b1;0;SP;101-1000;305.81212272705034;0.4;122.99;1.0;20.335;14.61;True;0;0.1825;0.6093
7829e4ed1e8cf1b45eca5790a96bd2b0;0;MG;11-100;462.2292718876016;0.5;109.95;1.0;9.209;16.53;False;0;-0.2;0.1351
9960ee97c2f8d801a200a01893b3942f;2;SP;>1000;1199.9256384107864;6.663;190.9;1.0;20.953;16.09;False;0;2.1635;0.1398
e415a718c8f2f0372ec699fec852fb68;0;SP;>1000;884.261908808063;2.6;69.9;1.0;9.077;19.98;False;0;0.3487;0.121
943c38cc062533f6216185cb2c1c4755;4;SP;>1000;12.311176805204425;2.15;229.99;1.0;13.37;12.23;False;0;-0.0619;-1.7739
b2e76fc95ba46f2ef1720e13cd28b072;0;RS;11-100;1344.304931150655;0.45;36.0;1.0;7.343;22.18;False;0;-0.6962;0.9348
9a3fe20d67742c5c5ebbd4ba8403ad13;1;RS;11-100;836.7589613781869;0.175;33.9;1.0;28.633;14.1;False;0;-0.103;2.1247
8dc23e32f69367ed60a8fb3979e3cc48;0;SP;>1000;2376.2406779939806;0.25;95.0;1.0;17.396;19.58;False;0;0.4208;1.4455
a498326cbf752acac00b7d65561dcd98;2;BA;101-1000;1476.7039264767536;2.8;1340.0;1.0;11.001;38.79;False;0;2.5289;-0.7932
3b9dcb2d70c63a5eb59ebc066b9900ad;2;SP;11-100;432.2883402715892;10.4;425.71;1.0;20.348;47.44;True;0;2.6418;-0.8528
a90e6886408cb63c812ea10dbc810ed6;4;SP;101-1000;2.0023111853027253;0.2;34.49;1.0;5.928;8.82;False;0;-2.7625;-1.5496
3989f05b20a0a54e3378e44248c02bde;2;SP;11-100;1441.9934588268789;3.95;169.99;1.0;9.443;26.23;False;0;1.3175;-0.1849
ba70bbb6a514786b8ad805f1c2fb1f34;0;SP;11-100;686.8538499090689;0.3;69.9;1.0;3.844;18.59;False;0;-0.7111;0.242
59d56572217f98b40bde09f04f73db88;2;SP;101-1000;393.79210157458186;7.0;59.9;1.0;11.004;17.67;False;0;0.6837;-0.4536
21f517fb48270e668d181b0844ccbf37;0;SP;>1000;226.37250054053828;0.35;29.99;1.0;21.4;15.1;False;0;-0.7851;1.1382
a8aa5290a4b5eecc608328c7438ffc2b;4;SP;101-1000;22.481651746022475;0.2;49.9;1.0;6.376;7.78;False;0;-1.8907;-0.8236
23ac58266e694557a7c7da266ed6c316;0;SP;101-1000;302.9939274960748;0.236;45.99;1.0;10.575;15.1;False;0;-0.9665;0.4965
6213bd5294a3f8af566aac1eb0b5bce7;0;SP;11-100;505.3120683838888;0.72;64.0;1.0;2.005;12.89;False;0;-0.7322;-0.1031
b95d5ef6f9819b245a7354862ed0ec51;0;MG;101-1000;349.3919914585892;0.2;25.52;1.0;24.056;15.23;False;0;-0.7272;1.5983
a418dd8bb942566e566d2eae0ca55f10;4;SP;11-100;9.155503294305225;0.525;48.89;1.0;2.286;9.09;False;0;-2.1567;-1.5267
c4cf1a86b458b000b27d777cb8232932;0;SP;>1000;785.4234521100482;0.3;29.9;1.0;22.875;15.1;False;0;-0.3772;1.7575
01336d091c57d8be1feca330c5f047bd;0;SC;101-1000;996.2793934661407;1.032;65.0;1.0;7.857;25.73;False;0;-0.1392;0.4269
e51e22905bd012eb967f86fa08194f43;0;SP;11-100;325.3651765096505;0.65;35.0;1.0;22.639;16.32;False;0;-0.3765;1.1934
f18772452666c0d7da7702af2c20e765;0;PE;101-1000;1967.0203768587642;0.533;149.9;1.0;10.014;53.4;False;0;0.4856;0.6409
80e57a9aecdddc40ad34d34dda39838e;0;SP;101-1000;377.494506461411;0.525;176.5;1.0;10.679;16.12;False;0;0.1196;-0.0639
b8b9625b11ffbc12df779c20935997c2;1;SP;101-1000;266.7049241830888;1.55;95.0;1.0;25.502;17.88;True;0;0.6463;0.6486
ad2650f8f266036c200a50ceb506a8c6;0;SP;101-1000;562.1612948839289;0.25;13.9;1.0;11.835;15.1;False;0;-1.4606;1.2918
621ab17b2d376f433b2f688ac6255198;0;PR;1-10 pedidos;384.684041746561;0.7;278.9;1.0;18.35;15.68;False;0;0.8354;0.1503
bd1fa6cec6b4313ecd85584380d1804e;1;MA;101-1000;482.8866915647686;0.65;112.99;1.0;26.367;15.67;False;0;0.6504;1.1004
4550b64fee9966c0a5d7b0b9f7606f10;0;SP;101-1000;370.48908139800733;1.3;159.9;1.0;6.386;14.14;False;0;0.1678;-0.4983
fe04ba63128dbb904de7246b76508d7f;2;SP;11-100;2134.118581426826;2.9;119.0;1.0;8.912;27.49;False;0;1.0063;0.2159
baaaa6a46bf8f53d113193a6a23efbd4;0;SP;>1000;530.222558194061;0.459;170.0;1.0;17.18;15.94;False;0;0.4485;0.4964
69a4726dcd85987f5c301bda6d0ec78f;2;SP;101-1000;2340.0365225842943;11.875;169.99;1.0;29.965;96.84;False;0;3.068;0.7209
6f12e75904fc81f10212ce38a363946e;0;SP;11-100;497.6429786786968;0.5;43.0;1.0;6.931;15.11;False;0;-0.8756;0.4123
77d599900cf351da04c8d0f7b5ade74d;0;SP;1-10 pedidos;211.7878150933587;1.25;149.0;1.0;9.076;14.06;False;0;0.0559;-0.5297
d3fa993cd95accac6c3d0b7e51dffcda;0;SP;11-100;338.2587176734242;0.25;39.9;1.0;7.202;15.38;False;1;-1.1622;0.3948
3d5933b6831db103a3276bfa83774678;2;SP;101-1000;1448.0376621862267;7.0;58.9;1.0;15.318;23.79;False;0;1.2527;0.3429
875022b850d729e6090f2e0719518e6b;2;RS;11-100;841.9178933550571;3.1;279.97;1.0;8.294;17.4;False;0;1.2871;-0.5801
db039e7843c76cf2857fb12ee96e2e9f;4;SP;11-100;16.993663494403755;0.413;111.27;1.0;2.825;8.94;False;0;-1.4929;-1.5531
56a5173d04a558bb3ad9f8b2c5901c60;0;SP;101-1000;281.2008237774119;0.15;49.9;1.0;8.656;11.85;False;0;-1.0744;0.3579
602974d0aef1955c2ccfc90dd8c647a2;0;SP;11-100;1740.9277339504843;0.47;29.1;1.0;16.708;52.55;False;0;-0.3329;1.6695
cc3db854dd878770935397762ee0e1ce;0;SP;>1000;479.1363481563281;0.3;27.99;1.0;13.865;15.23;False;0;-0.9603;1.0508
27b673f5eff49d9211439ef799bc49b0;2;SP;101-1000;213.73519362650052;2.45;189.9;1.0;5.834;13.79;False;0;0.3901;-1.0392
5a13b2c8622862250d7b78581dfbb759;0;SP;11-100;328.3764452925033;0.15;139.0;1.0;7.274;14.72;False;0;-0.4337;-0.0761
3c2ce68a8ae197f1c0761e0e49486673;0;SP;101-1000;882.560526035119;0.8;47.9;1.0;4.362;15.23;False;0;-0.6121;0.3585
511a2c82e1860031d509e3d925c4b873;1;SP;101-1000;2199.336879289024;9.725;159.99;1.0;33.788;25.61;False;0;3.0418;1.0403
7667f0eac9b433b02f42a902df87ebe7;4;SP;11-100;85.85497591940381;0.317;49.9;1.0;13.682;8.72;True;0;-1.109;0.0965
c919ace1499c5ef88133bf33307ba863;1;SP;101-1000;2382.1440828639247;11.875;159.99;1.0;49.404;67.74;True;0;3.8831;1.8954
6d1c806cf81ca71cdd31c2079e39190b;4;SP;>1000;78.63669060569545;0.25;49.0;1.0;5.148;7.39;False;0;-1.558;-0.4062
b38ee0ac5659615e52925c28caea5aec;0;MG;101-1000;751.5734109392963;0.25;31.9;1.0;16.592;16.79;False;0;-0.6532;1.3648
1ee75dd3dc1076b563a223486e86e7b9;0;DF;11-100;906.647050575383;0.25;68.9;1.0;15.252;15.92;False;0;-0.1679;1.0531
6a78b3062a561085f98b76a5a0eea516;2;SP;11-100;263.53504650971433;8.05;69.2;1.0;8.159;23.42;False;0;0.6224;-0.9089
6b1b8ac3b7a9f8088825fa1152811b1f;0;SP;>1000;623.4332146854035;1.65;59.9;1.0;8.828;17.67;False;0;-0.0927;0.1852
200776f536a4425ab4212e0b0fe05562;4;SP;101-1000;28.03480215564026;0.15;15.9;1.0;6.832;7.78;False;0;-2.5517;-0.2331
2f864e4c1471571ec2ea1476fa2ba42c;0;PR;11-100;1071.359063715151;0.1;89.0;1.0;9.209;19.31;False;0;-0.3128;0.7295
16199536457f2466f82bcf8caa590657;4;SP;101-1000;24.148694557174164;0.4;79.9;1.0;7.165;11.17;False;0;-1.4215;-1.0203
41533c74e757d62db485b5053f8a2314;0;SP;1-10 pedidos;416.91340319425876;0.35;94.9;1.0;8.908;14.41;False;0;-0.4166;0.19
949f11fbfbf9d79c34c7c1f21b3c1c6e;0;SP;101-1000;216.5211957790386;0.25;15.9;1.0;13.692;11.85;False;0;-1.5843;0.9568
0d1141bc7e92a45b00c06ed12c5c4eb2;0;SC;11-100;552.0037739022199;0.25;19.9;1.0;11.218;18.23;False;1;-1.2741;1.1087
574fb93317faefb9a2dc2e9facef54bd;4;SP;11-100;56.90657764961226;1.11;53.99;1.0;15.192;12.82;False;0;-0.7656;-0.2602
caec6ec3266608cf43f2abc14334a25f;4;SP;>1000;10.52799808529736;0.598;22.99;1.0;4.308;8.29;False;1;-2.4692;-1.0786
6c9c946ae6eb5b5c312bf3b325f4e25c;0;SP;>1000;329.2187501954528;1.05;144.99;1.0;12.728;17.26;False;0;0.261;-0.074
f84f1918db50161ef8a8d683d1de15c1;0;SP;>1000;298.7899674503167;0.459;119.9;1.0;10.858;13.5;False;0;-0.2239;0.0317
eba48e9c6c31015f8245d729d81b9f34;0;SP;101-1000;2161.109476896563;0.35;119.99;1.0;20.325;37.75;False;0;0.7268;1.443
d67009600392acea26eda59caab5425e;4;SP;11-100;76.84740052633718;0.832;24.99;1.0;3.182;8.93;False;0;-1.7905;-0.4616
e1d7029dd87b15c8d1a60ad6aabc39ce;2;SP;11-100;277.8801506261551;7.3;110.0;1.0;7.029;25.61;False;0;0.8212;-1.0969
bc2231bb0e615e5a4ebf963c448e127f;2;SP;11-100;975.7693941495434;2.55;498.0;1.0;10.799;29.57;False;0;1.7055;-0.5332
b7bdc23d8ff245351c92e17acace9a61;2;RJ;101-1000;358.09334756739105;2.75;279.99;1.0;6.999;21.45;False;0;0.9076;-0.9614
8d8f38e4ae1cf25848c0570ff236958b;3;SP;>1000;310.41950919212036;0.25;156.0;2.0;11.221;37.3;False;1;0.2278;-0.6607
d75e311ca4f168e93c59d95f49212320;0;SP;11-100;246.37404568369328;2.3;56.99;1.0;11.916;13.42;False;0;-0.1055;-0.1097
1263bf7619d0024e7a8b211924e1bbe6;3;SP;101-1000;62.64950022476394;0.195;47.7;3.0;5.282;23.61;False;1;-1.0374;-1.6575
d994f5af091bcabf15d48948085ca684;0;SP;101-1000;300.2493313668565;0.85;56.99;1.0;16.944;13.76;False;0;-0.256;0.5696
384f8660f6bc7396d5a875b60285c2dd;4;SP;11-100;11.2437529205231;0.6;105.0;1.0;6.123;9.49;True;0;-1.4097;-1.5594
463a5ead09af7e15b525773f2d081b37;0;SP;11-100;580.3498629550419;0.4;499.9;1.0;10.897;18.25;False;0;0.866;-0.2565
d5497a8b063146d31f3c833a515da510;4;SP;101-1000;61.105714980865045;0.206;22.49;1.0;3.872;7.87;False;0;-2.2038;-0.254
f7e4c800bc4e2657a17f2928328fb74d;0;SP;101-1000;775.2208845430205;1.0;189.99;1.0;8.013;17.09;False;0;0.4679;-0.0964
a3e6136894621db402a772c6bc72a12a;2;SP;101-1000;49.2156791324258;7.225;238.9;1.0;6.946;18.0;False;0;0.7935;-2.1213
c8aae809e0a82502cf4254f5b9fd463e;0;RJ;11-100;1280.909270629437;0.2;27.9;1.0;16.675;16.79;False;0;-0.6035;1.664
21d2e2d8b3a14a3cfc55a3274fe26344;0;SP;101-1000;905.8295520597758;0.15;13.65;1.0;22.303;15.1;False;0;-0.933;2.1539
fbe14dbea1cdcc16f5709ee80b0fab7a;0;SP;101-1000;326.3023101169748;0.15;37.99;1.0;12.427;14.11;False;0;-1.0376;0.7504
6fbc5b66b494906692191a0673edc28c;0;RS;101-1000;1085.548432630503;0.2;135.0;1.0;10.767;17.51;False;0;0.0908;0.611
3b54c56c2a6be822cfdd5a7eff24add0;1;SP;101-1000;427.26797682950996;0.1;10.5;1.0;43.384;18.23;True;0;-0.428;3.2064
b85b06d0ae4436e17303286ce75dd4b4;0;MG;11-100;345.72270158091885;1.7;40.0;1.0;14.637;14.52;False;0;-0.2583;0.4371
3eaa38ceecb7aa8a13c72b571236041d;0;SP;11-100;818.1802791937534;0.75;67.99;1.0;11.958;16.45;False;0;-0.1015;0.6467
f4876f420f5259535a7521bbc6358278;4;SP;101-1000;21.985172741635694;0.6;89.9;1.0;2.821;8.82;False;0;-1.4638;-1.4305
e78ce48c9cd4e84041cfe6bed8be2000;0;PR;101-1000;603.261036951751;0.1;19.9;1.0;10.11;16.95;False;0;-1.3906;1.147
8252e59e05b6732810b98460f67571a0;0;BA;11-100;787.839016190407;1.15;159.0;1.0;9.111;27.84;False;0;0.4598;0.0099
71f9826cc06707008c91a2192b11728e;4;SP;101-1000;102.31048081961718;0.1;16.99;1.0;3.08;7.39;False;0;-2.3261;0.0672
3d5c1837eaa26ca8ccb6eb3eb6a6ee6b;0;SP;101-1000;292.50849033450925;0.05;19.9;1.0;25.655;15.1;True;0;-0.9637;1.7871
8b745c54dfd32df8f3d575a2ab02fc9c;0;SP;>1000;679.2636592184448;1.55;49.0;1.0;14.341;17.64;False;0;0.0176;0.6458
fa7b6165adc28533bf8a87017c00f045;3;SP;11-100;29.01163543013201;3.5;108.98;2.0;5.094;26.86;False;1;-0.024;-2.5086
37b5f8fa6640877a2177f9958e451479;0;PE;101-1000;2132.855302377329;0.625;179.9;1.0;5.886;15.99;False;0;0.4902;0.3265
78ccc8b2b91842cf16b56d474d8c8480;0;SP;11-100;543.0770737374435;0.8;54.4;1.0;13.486;16.14;False;0;-0.2789;0.6433
cc798828f930d073a9b9592d56bd167c;2;SP;11-100;248.88748501314458;3.3;105.0;1.0;11.734;12.23;False;0;0.4761;-0.5029
40a24d4585c66a3d7ba902a7dcd233a9;0;SP;11-100;1697.077660104791;1.533;119.9;1.0;14.992;57.61;False;0;0.8876;0.7013
1be0198364927817972a58d394308a40;2;SP;11-100;2150.1738220987227;0.65;729.08;1.0;8.72;55.82;False;1;1.5303;-0.0859
d3c45d7784ed004c4ed67e4dd0f1cf38;0;SP;101-1000;286.5521694670229;0.444;123.0;1.0;12.762;13.3;False;0;-0.1446;0.1214
02218eb2a33847087a46d34397835b2a;0;MG;101-1000;1317.066256692479;0.25;31.9;1.0;13.054;16.79;False;0;-0.6391;1.388
35b19a06842a6d82121828643e1bd16e;3;MG;1-10 pedidos;1965.7418302349836;6.5;430.3;2.0;12.108;143.44;False;1;2.8038;-1.2014
2778e8d98880c4672be9caaeeb12d0ab;0;MG;101-1000;682.165960462233;0.175;59.99;1.0;20.299;51.14;False;0;-0.1671;1.321
69be748e051308f0d341a9e6d30c7b40;4;SP;11-100;75.15689280744496;0.45;39.9;1.0;7.111;7.39;False;0;-1.5056;-0.3041
19427c3cc9b9461a9151cbff2d5d2c8a;4;SP;101-1000;125.15561828489669;0.95;69.9;1.0;7.039;13.51;False;0;-0.7813;-0.4816
bfa84c85baf67d4ed4923a3d8d6a18bf;1;SP;101-1000;389.80703572113583;0.3;238.99;1.0;28.947;15.42;True;0;1.0036;0.9821
8912c7c4689de366217c6296bae65efd;0;SP;>1000;449.6610781689615;0.35;24.99;1.0;7.193;15.1;False;0;-1.3134;0.6578
90195b2be816e11d2c854069f663f7f0;2;SP;11-100;413.60306999195353;7.65;149.99;1.0;27.891;21.02;True;0;2.0811;0.1443
e482f259469e05f33b22cda9a76b47cb;2;RJ;101-1000;939.3206161660702;6.25;279.99;1.0;28.605;25.34;True;0;2.6295;0.3606
d639926cce88a791b1e17e02611688d2;0;SP;101-1000;284.4331521488431;0.35;29.9;1.0;10.814;11.85;False;0;-1.1808;0.611
b083ead74176fd635def001db256bf32;4;SP;101-1000;80.56298180974568;0.2;27.3;1.0;11.133;8.27;False;0;-1.688;0.211
7174ecbb9386dc1387ffb830640d7411;4;SP;101-1000;43.79013720905217;0.15;29.99;1.0;2.894;12.87;False;0;-2.2009;-0.5354
757c03a0d7aec28457ee8d2e73c84836;3;SP;101-1000;427.3396039495429;0.2;27.98;2.0;14.575;25.58;False;1;-0.6532;0.3848
67adc926d34e13b8e6144b020f0e1153;3;SP;101-1000;631.9582085910262;0.15;86.0;2.0;13.991;36.46;False;1;0.1184;0.0812
c90025afa3c59ad0768b713161777935;4;SP;>1000;21.98103621311828;0.35;56.99;1.0;7.3;8.72;False;0;-1.6851;-0.8935
c1c6a8e793edfe92994affd611b92aa9;1;MA;101-1000;1746.2469725237233;1.2;199.99;1.0;20.548;57.95;False;0;1.363;0.904
d3c74bb3a5ee89d1802cc0ab53474509;0;PR;11-100;625.883433046295;1.65;59.9;1.0;13.137;16.18;False;0;0.0966;0.4401
5bf19c7e8991698d4f0f3430da7e57a6;2;SP;>1000;31.633133406855098;7.65;109.0;1.0;7.59;24.84;False;0;0.2249;-1.9665
544d54b3dc0d2262b5dfe130d16800b3;0;SP;101-1000;918.1184015529465;0.15;19.9;1.0;15.137;15.1;False;0;-1.012;1.5921
26b334af408dd2df4cebc013f87b9b24;0;SC;101-1000;703.3801212882204;0.6;59.9;1.0;17.068;17.26;False;0;-0.0709;0.9829
2f09ad56037ff5a057894d9969774c1f;1;SP;>1000;1495.3937021809932;0.25;89.99;1.0;31.18;18.2;True;0;0.8486;2.0867
709b96657091eec897b90173afb0b84d;0;MG;101-1000;1895.42432911096;0.3;38.9;1.0;14.578;50.99;False;0;-0.3092;1.5276
420f91c697d0c439258fed7df363cdb4;0;SP;11-100;376.29190959635065;0.5;59.9;1.0;4.89;14.17;False;0;-0.8384;0.0436
aa8c7fad85e2310540569bdf67fb25b1;3;RS;11-100;763.4511552813706;8.3;279.94;2.0;6.9;123.48;False;1;2.1742;-1.8331
7da29e735c26d64e18e421e8eadf2f1b;4;SP;101-1000;70.96065748500963;1.9;89.0;1.0;6.51;8.36;False;0;-0.5246;-1.0499
a45087c16cf11897252052baabb332c0;0;SP;101-1000;284.132722159172;0.6;149.9;1.0;8.923;16.81;False;1;-0.1117;-0.2422
60fc0b846c9484e0eb377f55ae0b3d7d;0;SP;11-100;294.1337486287687;0.65;31.9;1.0;18.627;19.41;False;0;-0.6402;0.9532
efa1a52a1724dde7ef9954873517bf2d;0;SC;101-1000;691.7093433825186;1.2;159.9;1.0;8.501;17.96;False;0;0.4147;-0.0939
6ab790c532a5a61fce7ca20ce27df42e;4;SC;11-100;37.8864919252539;0.95;167.99;1.0;2.843;10.59;False;0;-0.7567;-1.5711
b9ce6b3fb6996bc5690ee196a0c80888;2;SC;11-100;566.8239985929251;11.7;130.0;1.0;4.657;49.44;False;0;1.3543;-1.2337
5522a12955cedd37b099162e09a818c0;0;PR;11-100;404.2296998889477;0.3;39.9;1.0;10.966;15.1;False;0;-0.9153;0.6688
7727763e2c9d261c190beb42d50848b9;2;MG;11-100;339.1586156836815;10.8;70.0;1.0;9.378;25.64;False;0;0.9554;-0.877
53bf54ff6a143b00070ba1dd2c571465;2;SP;11-100;2298.6752389567528;5.3;174.9;1.0;15.705;46.81;False;0;1.9283;0.2375
2e0f7705cce568d0fe13d933d7165c79;0;SP;101-1000;588.5938738204957;1.375;101.75;1.0;18.012;23.29;False;0;0.5481;0.5432
5de040d350e26c7749947b1e0ed125b5;4;SP;11-100;7.527183666279114;0.15;48.6;2.0;6.776;11.85;False;0;-1.8563;-1.8875
c1f534b2a0002528a5e5e5001f6be004;3;MG;11-100;1910.114755014744;0.483;418.0;2.0;9.059;90.62;False;1;1.4412;-0.5331
6dfff7cc7906e05c66834b6562dd8e9e;2;SP;>1000;668.242950200993;2.4;229.99;1.0;12.636;18.86;False;0;1.1416;-0.2415
fabf6de4b124e6dda46615c09ecd7476;2;SP;>1000;54.51690763016582;5.85;159.0;1.0;8.978;14.13;False;0;0.5147;-1.6981
62eb11cfc9c20c567f4581e0e66725c1;0;PR;1-10 pedidos;2648.4841141790153;0.15;29.9;1.0;12.973;27.49;False;0;-0.5349;1.7405
87f532dad65980681431fe6307b47fb3;0;SP;101-1000;394.0318923789785;0.55;107.0;1.0;4.542;14.33;False;0;-0.4448;-0.2109
a126eb32402a71a28a7c314405a24f12;2;SP;101-1000;816.3240143882346;10.5;139.99;1.0;28.928;30.56;False;0;2.4975;0.3645
6b38f902ae37fc3a600593994f6e00b2;0;PR;1-10 pedidos;328.4889553208778;1.1;162.99;1.0;9.123;22.22;False;0;0.196;-0.3472
a9a71d9344772c405bfeb378bc587215;2;SP;11-100;133.47626855725244;6.1;79.9;1.0;15.94;12.9;False;0;0.6703;-0.6622
5fec12a84d3f675f75b06a54e54d6b04;3;PR;101-1000;2841.4733841858406;0.65;199.8;2.0;19.275;80.61;False;0;1.61;0.478
d463e4364316dbd023b1db62f1117693;2;SP;1-10 pedidos;348.9877153697011;6.41;195.99;1.0;6.31;19.26;False;0;1.1452;-1.2224
32595cea41e44edaa517f491849b3b4e;4;SP;>1000;21.93884710779519;0.1;19.99;1.0;8.575;10.96;False;0;-2.4393;-0.2939
2dd878438308a6896f7a9f44d4343435;0;SP;11-100;820.5521722981442;0.875;258.3;1.0;13.874;16.57;False;0;0.8908;0.1793
ba8835e511232811df8fb4934a7fa6c5;0;SP;101-1000;444.8346873874376;0.3;21.0;1.0;18.11;12.79;True;0;-0.9758;1.3833
86ca18fcf43d6167ec5e02d77fb0958b;2;SP;101-1000;91.3646961087195;8.35;83.9;1.0;5.988;11.21;False;0;0.3582;-1.5657
38900cae2f3cfbbe4ceec4840cc1ab89;0;RJ;11-100;360.54491293120896;0.4;119.0;1.0;8.733;18.93;False;0;-0.2958;0.0087
3f62abd470c4d6aecea1ef66a8b2d3f3;0;SP;101-1000;543.531095884801;0.25;79.0;1.0;8.162;15.3;False;0;-0.5438;0.3702
f71fb52e84b28b11d9f2f4f184e21ce5;0;SC;101-1000;712.418223843785;1.017;114.9;1.0;12.193;16.56;False;0;0.3081;0.3157
47671bc4075810e810298f7e525e0091;4;SP;11-100;14.021551196971801;0.65;110.0;1.0;4.375;11.39;False;0;-1.3719;-1.6129
b592b39d5b89b9a97358183e80694274;3;RS;11-100;810.0180019389265;0.85;119.8;2.0;12.946;32.36;False;1;0.7123;-0.2617
4a0436180e98ee8a37cef37e46e84646;0;SP;>1000;479.655180919441;0.425;619.0;1.0;7.842;19.08;False;0;0.8265;-0.6116
c153c3e2641c89800b30e8f469869495;2;SP;101-1000;22.15125243885543;17.55;139.9;1.0;4.051;38.61;False;0;0.6931;-2.8168
0b7256a28d26d7203c9d269fa12709b8;0;MG;11-100;320.2010099576641;1.6;49.5;1.0;13.158;15.1;False;0;-0.239;0.2526
c06fb7e4960fb159000d2650602933af;0;SP;11-100;1034.285701843849;0.55;120.0;1.0;18.373;23.99;False;0;0.5225;0.9524
6a8074244958b34abe3e949b948bb9f9;1;PR;1-10 pedidos;1100.6881116877591;10.1;69.0;1.0;36.093;50.77;True;0;2.4209;1.2154
6eba952263622445be84d3536a3aa0f5;2;MG;101-1000;1932.4119247857575;4.1;215.97;1.0;19.533;23.83;False;0;2.0222;0.415
a6f6c02b8388fc133223c9d12095c3c3;0;SP;>1000;837.4415111927784;1.6;129.99;1.0;9.99;17.16;False;0;0.528;0.0697
2e62dadd571541842fefc7c3b4bf4527;1;SP;101-1000;1326.7084953682238;3.2;56.61;1.0;75.117;23.27;True;1;3.3341;4.174
1f66ed3f3867047052dae03ffba22c35;4;SP;101-1000;24.858739836815207;1.85;54.9;1.0;4.07;11.15;False;0;-1.2602;-1.4102
6de969bc5e6479d498ca1f31da9b347a;0;GO;11-100;844.743436202027;0.388;45.0;1.0;10.877;18.23;False;0;-0.5731;0.8843
bb814d61ca007ff7d14736b5f8a8d89d;3;BA;11-100;22.324966465257468;0.6;263.98;2.0;26.281;23.32;False;1;0.6271;-1.1888
00f5fbdc777e8198c1ee008122e28ae3;2;SP;11-100;808.1780501850163;2.75;189.0;1.0;11.667;32.07;False;0;1.1028;-0.191
a2bc73324deae324f55c19f447c75d4f;0;PR;1-10 pedidos;612.304486355039;0.25;23.79;1.0;13.139;12.48;False;0;-1.0487;1.194
7f13a20e25350f4a55fb2a7c9a2e8d88;0;SP;101-1000;212.07885987655396;1.7;149.8;1.0;14.821;13.63;False;0;0.4458;-0.289
145e7e121b7c0b2f078a133b98872f25;0;SP;101-1000;344.2673225204044;0.05;9.2;1.0;12.452;14.1;False;0;-1.9554;1.3735
cd4828e8be3a0d85aa38a986e0f4db6c;0;PR;101-1000;893.8863691062468;0.15;19.9;1.0;20.316;16.79;False;0;-0.7939;1.8854
fd571ab12e8d263eaf309774eedfcfeb;3;SP;11-100;1134.270985720766;2.0;890.6999999999999;3.0;9.057;58.0;False;1;2.558;-1.9257
733e4fd44a3ef48272fa3650f48b8734;0;SP;101-1000;1237.9464178682433;0.175;12.9;1.0;18.985;22.06;False;0;-1.002;2.098
207258d556f9b9784b54de837ae49286;2;MG;1-10 pedidos;417.4975408743784;3.767;1369.9;1.0;3.344;66.07;False;0;1.9974;-1.891
edf3091b65403afebeb2a7cbb1682b6f;2;SP;101-1000;345.8569392377211;3.4;118.9;1.0;2.539;18.91;False;0;0.2701;-0.9708
3b56cbdbdb60dd5d1da927732b03b24e;0;SP;11-100;808.9736199769387;1.538;76.99;1.0;8.17;16.51;False;0;0.0848;0.1746
c081663d30ea7be7a682297870e2ad02;0;SP;1-10 pedidos;317.757626176238;0.55;59.9;1.0;16.398;18.3;False;0;-0.3623;0.6332
1566cecea18d487c7958eb073713e8a7;0;SP;>1000;413.59962772978486;1.55;53.9;1.0;11.39;13.4;False;0;-0.1998;0.2297
9d2fdf1d3bb6f80d1022bf504a38d24a;1;SP;101-1000;803.6966544587333;7.125;79.99;1.0;28.15;33.92;False;0;1.8426;0.7222
11104e15dc0997a6ba0aaaf449f51160;3;SP;>1000;69.71775913316657;0.4;59.89;2.0;6.157;16.69;False;0;-0.9681;-1.2389
7bc45317580df2c811c370ec4b6196da;0;PR;101-1000;827.4332715110539;0.35;49.0;1.0;8.964;17.06;False;0;-0.6295;0.7436
8ef664ca9ba580dbcca88364ae0f2dca;2;SP;101-1000;172.35917401624278;8.9;43.99;1.0;19.74;10.96;False;0;0.7796;-0.2664
