order_id;motivo_quarentena;order_status;ativo;filial;filial_cidade;filial_uf_cep;seller_id;origem_registo;customer_id;cliente_cidade;cliente_uf;cliente_uf_cep;cliente_cep_prefixo;dt_compra;dt_aprovacao;dt_coleta;dt_entrega;dt_prazo;dt_limite_expedicao;n_itens;product_id;peso_g;peso_g_original;valor_mercadoria;valor_frete;valor_pago;canal_pagamento;lead_dias;dias_vs_prazo;atraso_mensuravel;atrasado;vencido_sem_registo;atraso_honesto;qa_canal_indefinido;qa_cauda_incompleta;qa_cep_sem_geo;qa_cidade_regrafada;qa_entrega_antes_coleta;qa_frete_desproporcional;qa_frete_zero;qa_lag_despacho_negativo;qa_lead_implausivel;qa_pagamento_divergente;qa_pagamento_invalido;qa_peso_implausivel;qa_peso_invalido;qa_quase_duplicado;qa_sem_dt_aprovacao;qa_sem_dt_coleta;qa_sem_dt_entrega;qa_sem_item;qa_sem_peso;qa_uf_cliente_incoerente;qa_uf_filial_incoerente;qa_flags_total;qa_quarentena
f15eda4eee582fbfebc330748f24e208;lag_despacho_negativo;delivered;True;SP;Campinas;SP;562fc2f2c2863ab7e79a9e4388a58a14;101-1000;7fd09df30cd248907b022db21c51ed45;Santa Maria;RS;RS;97030;2018-07-04 15:40:08;2018-07-05 16:32:52;2018-07-05 15:30:00;2018-07-12 19:06:46;2018-08-01 00:00:00;2018-07-09 04:32:12;2.0;71191d3e8768745afc1c290c63f6241e;150.0;150.0;123.99;37.07;161.06;boleto;8.143;-19.204;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
b83c1be0cbe93a1aea7c3a77e4ae37ee;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;f262cbc1c910c83959f849465454ddd3;101-1000;3c77dd4951dba1fe8d9bb591b12abec2;Poá;SP;SP;8567;2017-12-02 20:43:14;2017-12-05 10:30:54;2017-12-04 22:18:55;2017-12-15 15:12:27;2017-12-20 00:00:00;2017-12-08 12:49:15;2.0;0721efe2bcae3223969332d77f0182bc;421.0;421.0;79.98;17.44;97.42;boleto;12.77;-4.366;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;2;True
4036f899610ca6b249129cf1b59ae8f5;lag_despacho_negativo;delivered;True;PR;Curitiba;PR;adbc26658d6c7b4b6219f9d934598091;11-100;ca76733eeda54059c97f9610c1f6d1c0;Ibirubá;RS;RS;98200;2018-07-31 13:29:34;2018-07-31 14:04:26;2018-07-31 13:42:00;2018-08-10 15:21:33;2018-09-12 00:00:00;2018-08-02 14:04:26;1.0;80d2404aa74015aa6cd21863642295f7;5700.0;5700.0;109.9;23.99;133.89;voucher;10.078;-32.36;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
49c534c4015249b8c5faf61de763c6e8;lag_despacho_negativo;delivered;True;MG;Monte Sião;MG;1554a68530182680ad5c8b042c3ab563;101-1000;e77388513eea246317ea08bd3dd9062a;Avanhandava;SP;SP;16360;2017-07-30 13:17:00;2017-08-02 08:33:32;2017-08-01 22:12:50;2017-08-07 17:03:31;2017-08-31 00:00:00;2017-08-07 04:35:10;1.0;985c412b0ac92ed9d8a76bbeab6d44eb;1800.0;1800.0;68.9;17.73;86.63;boleto;8.157;-23.289;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
c651217322b400d1c7f2fb8230870721;lag_despacho_negativo;delivered;True;SP;Barueri;SP;7e93a43ef30c4f03f38b393420bc753a;101-1000;f4984d9f9ce9b3201db4932ea329cb40;Duque de Caxias;RJ;RJ;25213;2018-04-20 08:31:40;2018-04-24 18:14:49;2018-04-24 17:04:24;2018-04-28 16:46:49;2018-05-14 00:00:00;2018-04-26 02:31:42;2.0;bd66403f5f11696c897a825d5235697f;274.0;274.0;440.99;32.84;473.83;boleto;8.344;-15.301;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
77eebc56e710b7d5e02097984981cd76;lag_despacho_negativo;delivered;True;RJ;Teresópolis;RJ;edb1ef5e36e0c8cd84eb3c9b003e486d;101-1000;38e3937c97e049632e77de6d05648412;Belo Horizonte;MG;MG;30350;2018-05-29 18:10:24;2018-05-30 14:17:00;2018-05-30 14:05:00;2018-06-04 15:24:56;2018-07-17 00:00:00;2018-06-07 14:17:00;1.0;6ef77c360c5206f18e444f0d170a3a01;583.0;583.0;1299.65;31.23;1330.88;credit_card;5.885;-42.358;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
374fcc5350e3372ce0d7cab981d7de90;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;5b925e1d006e9476d738aa200751b73b;11-100;8b5a55f1ca276fe752917ce68a971407;Cuiabá;MT;MT;78049;2018-04-23 10:53:41;2018-04-24 18:34:56;2018-04-24 00:14:49;2018-05-02 17:44:27;2018-05-21 00:00:00;2018-04-27 11:31:19;1.0;c72edc98e7d77f0c4c04ec80730c05f5;700.0;700.0;65.0;20.18;85.18;credit_card;9.285;-18.261;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
9ce03263783d6de468ef6a6debdbe92a;lag_despacho_negativo;delivered;True;SP;Guarulhos;SP;72c5da29406b4234927b81855e7b64f6;11-100;5e1de778ea1bea7c3d6f4c899226b7fa;Rio de Janeiro;RJ;RJ;23052;2018-06-07 10:57:37;2018-06-07 11:37:01;2018-06-07 11:26:00;2018-06-16 12:26:21;2018-07-27 00:00:00;2018-06-15 11:31:26;1.0;71f2ce4ae5dfdd3b55a51c7a2d3c4da8;3750.0;3750.0;579.99;26.6;606.59;credit_card;9.062;-40.482;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
fbffbaaa30f4077e87ec6acdb835b278;entrega_antes_coleta;delivered;True;SP;Dracena;SP;37515688008a7a40ac93e3b2e4ab203f;101-1000;a31e61974efff601345e65e5d6b7ff31;Indaiatuba;SP;SP;13330;2017-07-30 17:58:26;2017-07-31 07:05:07;2017-08-04 20:04:17;2017-08-03 20:30:00;2017-08-18 00:00:00;2017-08-04 07:05:07;2.0;0aabfb375647d9738ad0f7b4ea3653b1;150.0;150.0;104.9;24.779999999999998;129.68;credit_card;4.105;-14.146;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
b1e786caeddece12e5efd30580eaaabc;lag_despacho_negativo;delivered;True;SP;Santo André;SP;da7039f29f90ce5b4846ffc0fcc93beb;11-100;7241aae1af5ffcdb5411a9d23be378ea;Rio de Janeiro;RJ;RJ;20241;2018-04-20 08:04:26;2018-04-24 17:46:25;2018-04-23 12:34:51;2018-05-02 21:38:37;2018-05-21 00:00:00;2018-04-26 02:31:51;1.0;e988092a8afe5d9393a5c3a7ca17691c;400.0;400.0;49.8;15.23;65.03;boleto;12.565;-18.098;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
a2dbd93b24fc7f52962452e1920d2ec4;lag_despacho_negativo;delivered;True;SP;Santo André;SP;693660429f9dc4ff704eb3d88dad54d7;1-10 pedidos;a3aff8d67c9d400f130d4c0df6c83939;Rio de Janeiro;RJ;RJ;20960;2018-07-23 17:01:07;2018-07-24 08:31:37;2018-07-24 07:03:00;2018-07-27 18:31:43;2018-08-22 00:00:00;2018-07-27 17:31:26;1.0;50497261c5976a5ca9c115935de42450;547.0;547.0;62.0;15.53;77.53;voucher;4.063;-25.228;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
7948985f993a3dba42989d5ffef9435d;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;891071be6ba827b591264c90c2ae8a63;11-100;9f147f7fe7e0fff905dfb5012ec986ec;Goiás;GO;GO;76600;2018-04-23 17:56:07;2018-04-24 18:45:12;2018-04-24 18:41:14;2018-05-07 23:05:11;2018-05-22 00:00:00;2018-04-27 18:31:31;1.0;462646c1c1495199e63684d79e6e0d1b;50.0;50.0;25.0;18.23;43.23;credit_card;14.215;-14.038;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
3b67413a225423c7c571ac1f07bda044;lag_despacho_negativo;delivered;True;SP;Belo Horizonte;MG;289cdb325fb7e7f891c38608bf9e0962;101-1000;fdfd06ba6f7c1fb14143f4890f6179bf;Caiapônia;GO;GO;75850;2018-07-21 22:35:28;2018-07-26 23:32:14;2018-07-24 15:09:00;2018-08-02 21:18:40;2018-08-10 00:00:00;2018-07-26 04:10:19;1.0;cc5447118c174dcc6456c84ccb29e6f7;550.0;550.0;119.8;22.77;142.57;boleto;11.947;-7.112;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;2;True
c5c1bc50dd24bd493ca543401aa6d592;lag_despacho_negativo;delivered;True;SP;São José do Rio Preto;SP;b372ee768ed69e46ca8cdbd267aa7a38;11-100;973769db015fccb0984873fe8ae93ab3;Presidente Prudente;SP;SP;19025;2018-04-20 20:33:06;2018-04-24 19:25:49;2018-04-23 22:11:38;2018-04-26 22:14:48;2018-05-14 00:00:00;2018-05-01 21:30:45;1.0;d3b24c68466ec241b98cddd7861bce4a;150.0;150.0;35.0;12.79;47.79;credit_card;6.071;-17.073;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
2d26e963bdb342dbdae1fad7ad2ea511;lag_despacho_negativo;delivered;True;RJ;Rio de Janeiro;RJ;bd4431c1a8dfa744b59e1e2a8bc99b9e;1-10 pedidos;d02dd1824902a30960455283214432b0;Santo André;SP;SP;9171;2018-08-14 12:35:00;2018-08-14 12:50:18;2018-08-14 12:23:00;2018-08-21 19:18:51;2018-08-27 00:00:00;2018-08-16 12:50:18;1.0;ab94356394683706626f737b7c135ae1;27050.0;27050.0;139.9;110.67;250.57;credit_card;7.28;-5.195;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
fa98b69fc0f7e0d07b0f1a54cd42ebfb;lag_despacho_negativo;delivered;True;SP;Guarulhos;SP;72c5da29406b4234927b81855e7b64f6;11-100;97cf93f1a7996669346c33146a8c5acd;Itapeva;SP;SP;18411;2018-07-04 09:21:08;2018-07-05 16:13:19;2018-07-04 12:19:00;2018-07-07 14:03:57;2018-07-26 00:00:00;2018-07-10 09:31:07;1.0;71f2ce4ae5dfdd3b55a51c7a2d3c4da8;3750.0;3750.0;579.99;22.36;602.35;credit_card;3.196;-18.414;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
3464107c541f0583d599cc7d335cb9c7;lag_despacho_negativo;delivered;True;SP;Guarulhos;SP;8581055ce74af1daba164fdbd55a40de;101-1000;3393bd1427bf03f06c6920825a192337;Americana;SP;SP;13471;2017-04-25 23:34:07;2017-04-27 13:33:18;2017-04-27 11:53:10;2017-05-12 15:24:45;2017-05-12 00:00:00;2017-05-03 09:38:10;1.0;b7277571c3b0c8900e528b94ad5a05dd;6125.0;6125.0;88.0;15.73;103.73;credit_card;16.66;0.642;True;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
22a0f64560b6a90eb7175a87387a1aa1;lag_despacho_negativo;delivered;True;SP;Mogi das Cruzes;SP;7d456afc660226829370f3173d14520c;11-100;5e5d0d5a01a3e4809c36751fd5f0a6ff;Santiago;RS;RS;97700;2018-04-21 14:36:39;2018-04-24 18:04:42;2018-04-23 18:03:44;2018-05-03 19:36:32;2018-05-24 00:00:00;2018-04-26 15:30:43;1.0;7f4f22d5b992917ff6895cc0898ca796;50.0;50.0;15.0;18.23;33.23;credit_card;12.208;-20.183;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
d5ed14d56a32bdc31d25faabc33e7b7a;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;aba1721a889e04decc910aa13b768ef4;11-100;d173bdc28ffe8491a9b9b4b21eb06975;Rio de Janeiro;RJ;RJ;22061;2018-04-23 09:19:20;2018-04-24 17:25:07;2018-04-23 21:42:47;2018-05-02 15:17:04;2018-05-24 00:00:00;2018-04-27 09:31:29;1.0;48c6a56d5ca5f69c0150da0c98a745b8;150.0;150.0;37.0;15.23;52.23;credit_card;9.248;-21.363;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
0bcf4c7784f314d5c92bcfc30b7813e2;lag_despacho_negativo;delivered;True;SP;Campinas;SP;562fc2f2c2863ab7e79a9e4388a58a14;101-1000;2e0c8e22fced1b114c5f5ed439912ce1;Goiânia;GO;GO;74770;2018-04-21 07:48:49;2018-04-24 18:40:40;2018-04-24 00:16:49;2018-05-08 19:44:55;2018-05-21 00:00:00;2018-04-27 13:30:50;1.0;c9c6fde711572c1ad99ca12728c6af00;150.0;150.0;29.99;15.23;45.22;credit_card;17.497;-12.177;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
4381b4b79d51e72e0eb56a2fd1aea7b9;lag_despacho_negativo;delivered;True;SP;Ibitinga;SP;640e21a7d01df7614a3b4923e990d40c;101-1000;9a13a74d558446411f150f9d0e0fc8e1;Entre Rios de Minas;MG;MG;35490;2018-05-18 14:39:06;2018-05-18 14:57:40;2018-05-18 13:51:00;2018-06-07 15:21:25;2018-06-08 00:00:00;2018-05-23 14:57:40;1.0;013ee64977aaa6b2b25475095162e0e9;1350.0;1350.0;69.99;23.07;93.06;credit_card;20.029;-0.36;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
f9acbb9c41a974fa5fdd57e6bf85846a;lag_despacho_negativo;delivered;True;MA;São Luís;MA;06a2c3af7b3aee5d69171b0e14f0ee87;101-1000;fdcdab30bfa02a13cba1adeef408d4b5;Tauá;CE;CE;63660;2018-07-03 09:03:34;2018-07-05 16:40:33;2018-07-04 11:28:00;2018-07-10 17:07:33;2018-08-07 00:00:00;2018-07-09 09:31:52;1.0;19c91ef95d509ea33eda93495c4d3481;700.0;700.0;122.99;20.05;143.04;credit_card;7.336;-27.286;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
04ac671da9c58d9111811d06df6d2513;lag_despacho_negativo;delivered;True;SP;São José do Rio Preto;SP;1f50f920176fa81dab994f9023523100;>1000;775c4699698b1ee74e359daff3e7468c;São Paulo;SP;SP;8062;2018-04-22 19:30:11;2018-04-24 17:51:00;2018-04-24 00:03:29;2018-04-28 15:41:49;2018-05-16 00:00:00;2018-04-26 20:32:08;1.0;368c6c730842d78016ad823897a372db;1650.0;1650.0;53.9;13.46;67.36;credit_card;5.841;-17.346;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
69cc55eb653cc27eea935e7a0d26b83a;lag_despacho_negativo;delivered;True;PR;Maringá;PR;0b90b6df587eb83608a64ea8b390cf07;101-1000;b867c3da44a39181b0c4a1ef9c644673;Santos;SP;SP;11040;2018-04-21 08:00:56;2018-04-24 18:25:47;2018-04-23 23:28:33;2018-04-28 01:54:46;2018-05-28 00:00:00;2018-05-03 08:31:12;1.0;5526b1ae9ab2688cf600783cece249df;200.0;200.0;98.44;13.81;112.25;credit_card;6.746;-29.92;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
4bdb3af7b8d5db206e5ea7b4f964ba4c;lag_despacho_negativo;delivered;True;SP;Ibitinga;SP;7ad32824caee82087b3e2e5f33b1bf32;101-1000;7a5f00b8eaeff82f1d3be0ff6ef8035e;Bambuí;MG;MG;38900;2018-06-30 22:25:00;2018-07-05 16:05:22;2018-07-03 13:56:00;2018-07-06 19:08:10;2018-07-25 00:00:00;2018-07-05 04:31:07;2.0;0424d4d1508370eb771126734ec9740e;2100.0;2100.0;130.0;45.309999999999995;175.31;boleto;5.863;-18.203;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
47273c48a7c7bb72eefff6de63be0b9b;lag_despacho_negativo;delivered;True;SP;Salto;SP;f8db351d8c4c4c22c6835c19a46f01b0;101-1000;18fe8875aadc2329681fc8e335d0a984;São Luiz Gonzaga;RS;RS;97800;2017-07-28 23:20:34;2017-08-02 08:33:52;2017-08-01 14:00:00;2017-08-09 18:46:03;2017-08-23 00:00:00;2017-08-07 04:25:42;1.0;35557c68a22ecebcf066e25ca2ddc144;300.0;300.0;16.9;15.1;32.0;boleto;11.809;-13.218;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
85f900f229f817bf7e71ed0c9fdb4fa3;lag_despacho_negativo;delivered;True;SP;Campinas;SP;fe2032dab1a61af8794248c8196565c9;101-1000;03933bd8f668c8444d5307d9d5d171eb;Indaiatuba;SP;SP;13340;2018-04-23 17:22:26;2018-04-24 18:23:50;2018-04-24 16:47:49;2018-04-25 18:31:51;2018-05-10 00:00:00;2018-04-27 18:31:44;1.0;b414928d2f8bfbea1bf625562b6fffc2;325.0;325.0;199.9;9.16;209.06;credit_card;2.048;-14.228;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
8b5512b2679b86761e6aadc28ed91762;lag_despacho_negativo;delivered;True;SP;Vargem Grande Paulista;SP;de0c78824586e9a5f5f04fd84e25df39;11-100;ee2eee66d80a60f1761eedb7599a971d;Salvador;BA;BA;40100;2018-08-03 14:39:54;2018-08-03 14:50:14;2018-08-03 13:57:00;2018-08-22 18:03:43;2018-10-01 00:00:00;2018-08-07 14:50:14;1.0;08a20557431a9fcad3a08aed08811e14;750.0;750.0;201.9;19.56;221.46;credit_card;19.142;-39.247;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
7fd6cd7e778c71e9b3721599948c104c;lag_despacho_negativo;delivered;True;RJ;Rio de Janeiro;RJ;db46ca7bce82b11f7e247539271fc390;11-100;e8d04906f39accaf787450a1fbf3ad60;Jaci;SP;SP;15155;2017-05-01 21:16:52;2017-05-06 21:32:39;2017-05-05 11:22:24;2017-05-16 08:34:32;2017-05-25 00:00:00;2017-05-09 12:30:50;1.0;096d687ce8c7ae68039cce3f229b1d4c;665.0;665.0;61.9;15.64;77.54;credit_card;14.471;-8.643;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
bd47f29a1a6ede24f9dd4d5ca6027dd4;lag_despacho_negativo;delivered;True;SP;Ibitinga;SP;640e21a7d01df7614a3b4923e990d40c;101-1000;c3627b8c3533bd55a1b19e6fd705bf82;Caxias do Sul;RS;RS;95010;2018-07-16 15:34:37;2018-07-16 15:45:19;2018-07-16 14:29:00;2018-07-24 09:41:51;2018-08-08 00:00:00;2018-07-18 15:45:19;1.0;703d742887bb9267f89b675608ba7aa0;950.0;950.0;56.1;19.58;75.68;credit_card;7.755;-14.596;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
392abee0f881388ab93e4b6b5fd60177;lag_despacho_negativo;delivered;True;SP;Vicente de Carvalho;SP;9b013e03b2ab786505a1d3b5c0756754;101-1000;428f696c9a8641d3e9a0ec0febd9a4bd;São Paulo;SP;SP;8061;2018-07-04 23:48:36;2018-07-05 16:11:04;2018-07-05 13:56:00;2018-07-13 12:06:28;2018-07-19 00:00:00;2018-07-11 00:30:41;1.0;d99526b1e4fa5f57b8bde34a7337b5ee;250.0;250.0;58.0;8.15;66.15;credit_card;8.512;-5.496;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
2ffc1bd0212c5ba712e1da786b4328c2;lag_despacho_negativo;delivered;True;SP;Praia Grande;SP;e9779976487b77c6d4ac45f75ec7afe9;101-1000;a40bcc58beb1ce296a0b7ad7cb0ec0b6;Novo Hamburgo;RS;RS;93332;2017-07-28 21:14:50;2017-08-02 08:32:33;2017-08-01 18:39:25;2017-08-15 22:09:41;2017-08-23 00:00:00;2017-08-07 04:15:37;1.0;169e1fedd1319ca92e90e057e7123005;400.0;400.0;59.0;15.16;74.16;boleto;18.038;-7.077;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
a7708ffa8966514c098d15e1abfa6417;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;5670f4db5b62c43d542e1b2d56b0cf7c;11-100;360782688ff472f1adbd47a85861751e;São Paulo;SP;SP;3804;2018-04-23 19:03:35;2018-04-24 19:17:45;2018-04-24 16:22:36;2018-04-25 23:02:39;2018-05-15 00:00:00;2018-04-27 19:31:35;2.0;091107484dd7172f5dcfed173e4a960e;183.0;183.0;36.65;21.1;57.75;credit_card;2.166;-19.04;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
ccf1f49fad1e7cc6c926b067a0cfea00;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;4978a02ea9c8be7a9b5480680f40334e;11-100;1e8cf2e3b4f313dcc79f5dd092220f60;Suzano;SP;SP;8674;2018-04-23 18:03:27;2018-04-24 18:38:35;2018-04-24 18:18:50;2018-04-26 02:46:51;2018-05-03 00:00:00;2018-04-30 04:30:44;1.0;a0b7b660f3ff79836867de402e158770;11825.0;11825.0;119.99;11.46;131.45;boleto;2.363;-6.884;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
fdbe86571218c28f0e4259b726b1bd0b;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;955fee9216a65b617aa5c0531780ce60;>1000;0eaa821dd1e028e0076b3b1b52b925fa;Poços de Caldas;MG;MG;37701;2018-04-22 14:04:10;2018-04-24 17:13:10;2018-04-23 19:17:32;2018-04-28 19:34:58;2018-05-17 00:00:00;2018-04-26 14:30:42;1.0;01847cb3f55acfd629641e58e38e561e;800.0;800.0;48.0;13.71;61.71;credit_card;6.23;-18.184;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
692f4207d359fbf24d641b1470721130;lag_despacho_negativo;delivered;True;SP;Santo André;SP;ff063b022a9a0aab91bad2c9088760b7;11-100;eb7da1cd8b8d48a43fdb3d86f34beff4;Porto Alegre;RS;RS;91430;2018-06-04 12:10:06;2018-06-04 12:31:17;2018-06-04 11:04:00;2018-06-21 21:56:34;2018-07-17 00:00:00;2018-06-12 12:30:58;1.0;f0d56a1df2c0a7a756d7e4352cdcc8f0;2300.0;2300.0;74.0;18.1;92.1;credit_card;17.407;-25.086;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
129b63bc323d7b5b2965a143b2e72cc7;lag_despacho_negativo;delivered;True;RJ;Rio de Janeiro;RJ;cd6efc47efaabf134f8bdb654e10b4f1;11-100;b1aa2abda32e707cb5c7ab57203e4fec;Varginha;MG;MG;37048;2018-05-30 14:33:24;2018-05-30 14:57:24;2018-05-30 14:33:00;2018-06-08 13:58:41;2018-07-05 00:00:00;2018-06-07 14:57:24;1.0;e84997d75938765ef99930f908ceedf4;1900.0;1900.0;127.0;23.47;150.47;credit_card;8.976;-26.418;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
12582224cebac18145db6690144db314;lag_despacho_negativo;delivered;True;SP;Piracicaba;SP;da8622b14eb17ae2831f4ac5b9dab84a;>1000;5b2753ef501369b29a72df5ea1b68139;São Paulo;SP;SP;5043;2018-07-30 14:57:33;2018-08-01 16:31:30;2018-07-31 19:02:00;2018-08-01 23:12:46;2018-08-08 00:00:00;2018-08-02 16:55:30;1.0;0a4093a4af429dc0a9334300e5c13ae5;300.0;300.0;29.9;7.47;37.37;credit_card;2.344;-6.033;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
12f0d35d150a1645900980264e766cc6;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;a416b6a846a11724393025641d4edd5e;101-1000;b3f4c935e5e55ebf855699e8bc3c48ae;Nova Lima;MG;MG;34012;2018-07-03 19:44:29;2018-07-05 16:32:47;2018-07-04 14:59:00;2018-07-07 17:28:48;2018-07-24 00:00:00;2018-07-09 20:31:46;1.0;a779813bc20484d25e7dddbacab940a7;700.0;700.0;99.0;16.88;115.88;credit_card;3.906;-16.272;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
fcca6c3fefb03709360cbcc79f2ff73d;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;6560211a19b47992c3666cc44a7e94c0;>1000;8d6f8996611cdb40523b0d0f5a01192f;Mauá;SP;SP;9371;2018-06-27 07:09:47;2018-06-27 10:51:56;2018-06-27 10:18:00;2018-06-28 16:22:29;2018-07-12 00:00:00;2018-06-29 07:31:11;1.0;17ad136b7421ea8690fded631b651158;250.0;250.0;55.0;7.65;62.65;credit_card;1.384;-13.318;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
c8fa48f1b2af19f06cd1ca3b5533bd0e;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;e644cbadf7eeb30d0d29f335ce7d52ec;1-10 pedidos;91b81b40f58d76adb310d312bfe6dbde;Campos Novos;SC;SC;89620;2018-07-03 09:10:24;2018-07-05 16:30:49;2018-07-05 13:59:00;2018-07-13 19:06:45;2018-07-27 00:00:00;2018-07-09 09:31:51;1.0;28e1646763656b0a621cf2b65c118da9;1250.0;1250.0;109.99;23.57;133.56;credit_card;10.414;-13.204;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
656dbb4c6b66cb06a7ffd47823b6345a;lag_despacho_negativo;delivered;True;MG;Borda da Mata;MG;dbc22125167c298ef99da25668e1011f;101-1000;1c1f87806ef329fd59618c8f50a3ef1d;Muriaé;MG;MG;36887;2018-06-08 11:15:40;2018-06-13 23:32:29;2018-06-08 14:40:00;2018-06-18 21:40:48;2018-07-04 00:00:00;2018-06-18 15:16:52;1.0;5c2bb11cf2149bd4d9fffcc1246458c3;2283.0;2283.0;88.9;14.7;103.6;debit_card;10.434;-15.097;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
44f9bb85e9dfb3f106dd017fbd8b8006;lag_despacho_negativo;delivered;True;SC;Rio do Sul;SC;669ae81880e08f269a64487cfb287169;101-1000;213133b1f3d6d32a0380333e4ff1102c;Rio de Janeiro;RJ;RJ;22270;2018-04-20 22:20:00;2018-04-24 18:10:37;2018-04-23 20:08:23;2018-05-01 16:02:34;2018-06-01 00:00:00;2018-04-25 23:31:20;2.0;cb81df0e3ccece253557f2a07df4727e;225.0;225.0;90.0;44.12;134.12;credit_card;10.738;-30.332;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;2;True
